Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type;Media URLs;;;
1482350197539995650;"遥香の個人的感想←

本人も言ってたけど…やっぱり表情が凄くいいんよ。
惹かれるものがあるから、ふと目に入ると、ずっと見てたくなるんよね。
次から次へと色んな遥香を見せてくれる。
なのでダンスも含め表情の加点が高すぎるw
まさにカッコいいと可愛い２色の遥香を見れました♪

#貞野遥香 https://t.co/KVfsNjbHw4";Mr.HaPPY(変化の年に);mr_____happy;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo;https://pbs.twimg.com/media/FJJdpSEacAI1QHI.jpg;https://pbs.twimg.com/media/FJJdpiWaQAMTB3b.jpg;;
1482350197405458433;"RT @goldenskate : Very happy people! @DenissVasiljevs and @StephaneLambiel 🥉👏🏻 

#DenissVasiljevs #StéphaneLambiel #EuroFigure https://t.co/t9q6LccvwD";Charles;whry7128;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;3;2;photo;https://pbs.twimg.com/media/FJGGseEXIAAKkvB.jpg;https://pbs.twimg.com/media/FJGGseDXMAIEzO2.jpg;https://pbs.twimg.com/media/FJGGseCXMAIOeEF.jpg;
1482350197371912193;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;pardhu prince🔔;Pardhuprince123;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350197032189953;"RT @Mahiyank_78 : Thank you Virat Kohli 🙏

Happy independence day to all Indian cricket fans ❤️ https://t.co/bVEI7KeX5G";𝆔ɳҽԋa🚬❤️✍️;Istan_bunny45;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJJZEysaIAYfoJA.jpg;;;
1482350196981968904;@telluric_cry @sarcasmfeminist I just hope both sides are okay now, and the same goes to you both too. We all deserve to be happy 💚;phoenix /love, brain, heart, control/;InnocenceIsOve1;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;2;;;;;
1482350196549947404;RT @yslkii : idc if my boo come over just to breathe in my face i’ma be so happy 😂 i just like to be around a mf.;Sam 🍁;sam_wazi;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350196495458308;RT @LAYSAINTLAURENT : Y’all can downplay marriage all y’all want but imma be somebody wife, a happy wife.;vitamincee 🍓;kristineejaelee;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350196239761409;"RT @zamieII : jsls: jonaxx characters ** discourse 

majority of jsls qrt: “Azrael”

Azrael Ian Montefalco is JSLs happy pill. Laging na do-dog show. 😭";dra;alsndra_m;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350196050870276;"RT @nine_stars5 : 🎀❣️🎀❣️🎀❣️🎀❣️🎀❣️🎀❣️🎀
Hello my dear friends💞🐈🎄✨
Have a beautiful and happy day🐱💓✨
#StaySafe✨
#BeKind✨
🎀❣️🎀❣️🎀❣️🎀❣️🎀❣️🎀❣️🎀 https://t.co/Zc4z3wnshS";Sari;Sari_Friends1;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FHB4eBsakAAQ9Vf.jpg;https://pbs.twimg.com/media/FHB4ejVaQAEZ1P4.jpg;;
1482350195539070982;"RT @Amy29655409 : Happy New Year @BorisJohnson 
I Love You 💙💘💙 https://t.co/iULyjEUhYd";BORIS STORK;brexitbadboy;2022-01-15T13:53:22.000Z;Sat Jan 15 13:53:22 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;1;photo;https://pbs.twimg.com/media/FIHOkqWWUAU9aLM.jpg;;;
1482350195379683334;"RT @WomensPrideNFT : Hi @ParisHilton 🤍 
We are so honoured you followed @WomensPrideNFT ! Thank you so much for believing and supporting #NFT projects. It means the 🌎 
We will be the most happy if you accept this Unique Hand drawn NFT as a gift and our appreciation to you! 
#womensupportwomen https://t.co/KWcfbkEJFl";Nat Purple;Nata1iePurple;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;2;2;photo;https://pbs.twimg.com/media/FJJXjpSWQAkEA7k.jpg;;;
1482350195329454081;RT @RecDTRH : Thinking about putting your Video Game Remix into YouTube's Content ID system to protect it from being stolen/reuploaded? Here's a happy little song from a fellow remixer and YouTuber about why YOU SHOULD NOT. https://t.co/ZTDOH8OeGd;Suguchi Affu 🔞;SuguchiAffu;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1478503368289042441/pu/vid/1280x720/J5zMtk89QwDS5gUb.mp4?tag=12;;;
1482350195316723714;RT @dharmayudha2018 : Be real, be yourself, be unique, be true, be honest, be humble, be happy. https://t.co/NGXwLLxWrJ;Biswajit Ghosh;chulbul1965;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJH7Sl6akAErSmT.jpg;;;
1482350195279294467;"RT @Jenniex110 : Umar &amp; Rashami have set some high standards for friendship they literally stand by each other when they are sad, happy, disappointed, angry &amp; everything from fighting with enemies to fighting with their friends for each other &lt;3

ETERNAL BOND UMRASH
@realumarriaz @TheRashamiDesai https://t.co/0kz0Tu27y9";Sidhi;Sidhi37962433;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;0;2;photo;https://pbs.twimg.com/media/FJC424GaAAEbH74.jpg;https://pbs.twimg.com/media/FJC425DacAUv9xd.jpg;;
1482350194964545536;@CatyaCassanova @IoliteStudioz Happy early Birthday! 🎂🥳;⚡️Lil Bubba ⚡️;MisterMassey;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;2;;;;;
1482350194729574405;@yunonono3 ah it is 😭 I’d be really happy to go so I hope it’s possible!;esbee 💜 kep1er 2nd win!;youngeunfanatic;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1482350194658521096;@ChouhanShivraj Happy birthday boss🎂🎂;Kapil Jat;KapilJa18839017;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350194641358849;@happy_relife__ 癒しやでな！;おうまさん🐎;haragaitaik;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350194402500612;RT @LAYSAINTLAURENT : Y’all can downplay marriage all y’all want but imma be somebody wife, a happy wife.;Kei 😇;lowkeiii__;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350194314383363;"RT @WizkidSource : Happy 6th Birthday, Ayo! 🎂❤️

With love from Wizkid FC. https://t.co/MQif3Etkwg";BIG yinka🦅❤️;0YEYlNKA;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJI726GWYAE_vvZ.jpg;https://pbs.twimg.com/media/FJI726EXEAE7EpN.jpg;;
1482350194293415937;@michelehnr Happy birthday, hope you have a lovely day 🥰🎉🥳;Dawn;Dawnyyy96;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1482350194222321664;"RT @llsumz07dzll : I know U'll never notice me in the sea of faces of the crowd &amp;i also know that i might never get to hug U,but i hope u know that behind the tiny screen there is a girl who adores U &amp; would be wiling to do anything just to see u happy
#AsimRiaz #UmarRiaz 
@imrealasim @realumarriaz https://t.co/DzhlVXHW9W";Surneel;sheeluneelu;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;2;video;https://video.twimg.com/ext_tw_video/1482343651833696261/pu/vid/320x320/USRrWTfQ69DjpYiE.mp4?tag=12;;;
1482350193995825153;"RT @OlatundeSammie : What comes to mind when you hear the word ‘weekends’?

Are you happy with a two-day weekend or should it be three days?

Single people don’t bother to comment, we bn know🤪🤪

I come in peace ✌️";micky;jacmik240;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350193974652929;RT @tftTarot4today : Hi everyone! Weather's pretty nasty in a lot of places right now...bitter cold, snow, ice. If you need a little warmth this morning, join us on our YouTube channel in about 90 minutes for our Happy Hour. Start your day on a positive note. Hope to see u there! #tarot #dailytarot https://t.co/jMcxFNhZ9g;𝓢𝓪𝓬𝓻𝓮𝓭 𝓕𝓵𝓪𝓶𝓮🔥♥️🌹✨♈🌞♓🌙♑⬆;flamesrebirth;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FJJY02xXIAIRFhW.jpg;;;
1482350193454559236;@ToriesForTibet @badiucao There are always people who want to humiliate others to feel better and superior themselves. It's a cry for love. They are lonely or sad or afraid or dissatisfied. Happy couples don't hate. Everybody wants to be loved. https://t.co/17uqplEo3k;Barbra.Cher.Whitney;Jean__Harlow;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Reply;https://www.youtube.com/watch?v=uDgWSwQsQ48 ;0;2;;;;;
1482350193345536002;"RT @HyejinNation : She makes me happy ㅋㅋㅋㅋㅋㅋ

#Hwasa #화사  #华莎  #ファサ #ฮวาซา

 https://t.co/ggX4cKqay9";🦋 rafaela 🦕 | 6EQUENCE & WHEE ARE COMING;moonsunshidae;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;5;0;video;https://video.twimg.com/amplify_video/1482294295252324363/vid/320x320/Zr6Q4QAADHs4md7v.mp4?tag=14;;;
1482350193257648131;"RT @itsmetejasswi : May you rise high just like the colorful kites in the sky. Wishing you all a very happy Makar Sankranti! 🪁

#makarsankrantiwishes #HappyMakarSankranti2022 #TejasswiPrakash #TejaTroops #BiggBoss15 #BBQueenTejasswi @justvoot @VootSelect @ColorsTV @BiggBoss @EndemolShineIND https://t.co/sC490SbTPn";Shompa Islam;shompaislam34;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;6;5;photo;https://pbs.twimg.com/media/FJCNVzcaMAAFXif.jpg;;;
1482350192787705858;RT @Hassan48888418 : @deficonnect This project is looks so innovative and impactful, happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very soon.;Hassan;Hassan48888418;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;;;;;
1482350192607125506;"RT @SebastianAvenue : Happy Birthday
Brother Dr. Martin Luther King, Jr. 🤙🏿 https://t.co/006fwBEtIw";Mayor of Chuckalissa and EntrepreNOIRE;Scrappmusiq;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJJcoMoXMAIlKnv.jpg;https://pbs.twimg.com/media/FJJcoNwWYAM3Sw8.jpg;https://pbs.twimg.com/media/FJJcoNvWUAUt6Ui.jpg;https://pbs.twimg.com/media/FJJcoNxX0Ag12AI.jpg
1482350192536219648;"RT @chahatmalhotra_ : Thank you for empowering and inspiring millions of women to be the change they wish to see in the world. 
Happy birthday @dimpleyadav ma'am. https://t.co/gt7l9lBKPP";Ram Bilash Yadav;RamBila15808763;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;photo;https://pbs.twimg.com/media/FJHfQCqagAMPAFp.jpg;;;
1482350192523620354;Like yea I want a good guy who will treat me right with respect and have a happy family with him but no such guy have ever come into my life;Em ⁷;BTSot7core;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;;;;;
1482350192263573506;RT @nyeongrina : minju announcing ive win 3 times in a row, she must be so proud and happy for yujin and wonyoung 😞😞;atalla : kinda ia;berkkilau;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350192208846852;"RT @cnavib : Happy Birthday to Martin Luther King Jr.

To ALL of you POLITICIANS who CONTINUE to regress to the era PRIOR to the CIVIL RIGHTS BILL of 1964 or REFUSE to defend the vote from #GQP voters suppression, re., @Sen_JoeManchin, @SenatorSinema w/50 #GQP, QUIET‼️

#DemVoice1
#BlueVoices https://t.co/AxP8vIcGXK";James Tate;JamesTate121;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;4;2;photo;https://pbs.twimg.com/media/FJJWt8uXoAAFKFJ.jpg;https://pbs.twimg.com/media/FJJWuOGX0AIxdqd.jpg;;
1482350191764467720;"RT @L_MarshaJKT48 : Happy #Marshaturday 
Today foto with kak chika (o^^o) https://t.co/aM6hHoCYRH";Bepo;Rthscld;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FJInknNagAAeoWY.jpg;https://pbs.twimg.com/media/FJInlDpaMAAzSzX.jpg;;
1482350191647014913;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;M.Ajay SK;Sivakar04654204;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350191550373889;@aliatanna_sims Happy Saturday lovely!🧡🧡;Cherrieee;Cherrieee91;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350191478984708;RT @Allison33932156 : Good morning gorgeous humans☕️🥶 Happy  Saturday 💙⚽️ The  mighty  Chels  on  a  lunchtime ko.    Looking  forward  to  a  relaxing  weekend.  What  are  you  all  up  to?  Relax  and  have  fun  whatever  it  is🤗 lots  of  love 💋#utc #ktbffh https://t.co/LTSD08w2ym;kitsao hudson;KitsaoH;2022-01-15T13:53:21.000Z;Sat Jan 15 13:53:21 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FJIbkUBXwAEPqzH.jpg;;;
1482350191185383425;"RT @WizkidSource : Happy 6th Birthday, Ayo! 🎂❤️

With love from Wizkid FC. https://t.co/MQif3Etkwg";OBIAGUU 🦅💎;EBUKAARAFAEL__;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJI726GWYAE_vvZ.jpg;https://pbs.twimg.com/media/FJI726EXEAE7EpN.jpg;;
1482350191139115014;RT @jamiemillmusic : Happy birthday jisoo ❄️🖤;yowyow;_______loooneer;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350190992318467;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;Srihari Giri Dhfm 🔥;dhfm_giri;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350190829117442;RT @jjalt5 : They're so sick for showing happy youngro running in episode 1 wtf what about my mental health?? https://t.co/IfA8qGhJhX;den den;foiereal;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1482277765747519491/pu/pl/gVQ3yaotrO8IuPtP.m3u8?tag=12&container=fmp4;;;
1482350190744854529;"Gender reveal, it's a Girl👨‍👩‍👧💖
Happy monthsary din be, I love you always😘 https://t.co/MTk1rd4Q4B";mariecruz;mariecr48467827;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/FJJdmBTaAAU0xF5.jpg;https://pbs.twimg.com/media/FJJdpCQaMAISWBW.jpg;;
1482350190740840449;RT @wishlaced : i love them. please be happy. 😔 https://t.co/gkkIxSOe5E;Erenchu •3•;eremika_forever;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/E1JrAQqVcAIK8b2.jpg;https://pbs.twimg.com/media/E1JrAeoVcAEymQo.jpg;;
1482350190552305668;RT @YHOONLOOKS : happy juyeon day 😸❤️ https://t.co/S52ExXY9wD;นกทุกสิ่งอย่าง⁷ ⁣⁣⁣;benzktyn;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJEjnIdWQAkRwfN.jpg;https://pbs.twimg.com/media/FJEjnIPXIAE_lIB.jpg;https://pbs.twimg.com/media/FJEjnIQX0AUQTMH.jpg;https://pbs.twimg.com/media/FJEjnImXIA4PXVj.jpg
1482350190212579329;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;Dikshit Katepally;urstruly_13;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350190179012609;RT @trishtrashers : Happy Pongal🎋 https://t.co/AKzh7CQ5ST;Nayanthara Vickneshsivan;vickneshsivan;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJEb7spacAUW3xy.jpg;;;
1482350189793136640;"RT @kkotgil131 : [2019.01.15] 3 years ago, iKON won Best Song Award for Love Scenario at SMA 2019 🌸

Hanbin: “For those who held our red lightstick, keep waving it hard because that’s the reason why iKON exists. Be happy everyone!” ❤

https://t.co/8gnZwInzU5";♡Jed♡ 🆔 (REST);bomulmaker;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1085165368316911617/pu/vid/640x360/sP5EVjeGbLpz07Gm.mp4?tag=8;;;
1482350189784584197;"RT @exokai_kr : 220115 Happy KAI-Day Party KAI 
너무나도 소중했던 시간,, 종인이로 가득찬 하루💛 종인아 꼭 건강하고 올해는 자주 보쟈❤️

#KAI #Peaches #KAI_Peaches
#사랑이무엇이냐묻는다면_오직_카이
#HappyKAIDay https://t.co/QBCh1pO7vS";dearbiaswrecker💌;dearbiaswrecker;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;ko;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;5;0;photo;https://pbs.twimg.com/media/FJJcG3lakAAM7pQ.jpg;https://pbs.twimg.com/media/FJJcG3faMAIqv_G.jpg;;
1482350189658660864;"RT @Ritesh69571662 : Happy💙💙
💙💙Friday https://t.co/iTjxbcAlOy";GABRIELA PEREZ SANTOS;gabyperezsan1;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJCKTLmXIAYHmNZ.jpg;;;
1482350189558091776;RT @kyosrelic : happy birthday to my favorite boy of all time ! ILY KYO SOHMA 🥳🎉 https://t.co/xaxk2lDa9d;lisa;lisa_11x;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJICyPjUYAA5Vjv.jpg;https://pbs.twimg.com/media/FJICyPmVIAIQDxR.jpg;https://pbs.twimg.com/media/FJICyPoVIAIw-m0.jpg;https://pbs.twimg.com/media/FJICyP4VQAQBl70.jpg
1482350189033799682;RT @Maiaaaa_ : I be so happy to get home and lay in my bed;Iconic_Jay;Iconic__j;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350188937109504;"RT @ActorMaanas : May The Sankranti Bring-in
New Hopes and Good Harvest For You and your Family!

Wishing you all a very Happy Makar Sankranti.";the creator;Virushkacheeku;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350188790693893;"RT @Nakro_Jojo : Happy #Sükrünye

Sükrünye is the ceremonial festival of the #Chakhesang Naga to ensure good health of the community during the coming year.

The main highlight of the festival is “SÜKRÜ” meant “MENFOLK”. It implies the sanctification of the young boys.

#Nagaland #LandofFestivals https://t.co/741mL0RmyG";Sanjay कपसेठी;Sanjaykapsethi;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;4;0;photo;https://pbs.twimg.com/media/FJIPtycakAIM6fj.jpg;;;
1482350188526444544;"@1126__happy ご返信ありがとうございます。
そうしましたら🐕🐾⇄👻での交換をお願いしたく思います！
仮約束されている方とのお取引が成立しない場合で構いませんので、ご連絡頂けますと幸いです。
よろしくお願い致します！◎ https://t.co/HbtHcpkPXy";鯨;shio__540;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;photo;https://pbs.twimg.com/media/FJJdo3sagAE82Kp.jpg;;;
1482350188480106498;@bominsflrt what i said wasn’t anything bad i was just happy 😕;jo ?;minavzr;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1482350188366909441;RT @AdamDeitsch : Happy birthday to the best duo in the game!! @allbusinessTy @doin_the_DOLEY;Adam Dolesh;doin_the_DOLEY;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;2;;;;;
1482350188354322434;"RT @WomensPrideNFT : Hi @ParisHilton 🤍 
We are so honoured you followed @WomensPrideNFT ! Thank you so much for believing and supporting #NFT projects. It means the 🌎 
We will be the most happy if you accept this Unique Hand drawn NFT as a gift and our appreciation to you! 
#womensupportwomen https://t.co/KWcfbkEJFl";GTCS;gtcs66;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;2;2;photo;https://pbs.twimg.com/media/FJJXjpSWQAkEA7k.jpg;;;
1482350188211716097;"@mathijsbok Happy birthday to her 🎂🎁
May she live happily and healthy ever 
Stay blessed both of you 💓";Зеби Африди;Zebi_Afridi;2022-01-15T13:53:20.000Z;Sat Jan 15 13:53:20 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
